ID,Rank,TOP_BLUE_Champ,JG_BLUE_Champ,MID_BLUE_Champ,BOT_BLUE_Champ,SUP_BLUE_Champ,TOP_RED_Champ,JG_RED_Champ,MID_RED_Champ,BOT_RED_Champ,SUP_RED_Champ,Blue_Win,Red_Win
4253122347,diamond,Fiora,Diana,Yasuo,Vayne,Blitzcrank,Riven,Kayn,Katarina,Aphelios,Karma,False,True
4253068653,diamond,Teemo,Kha'Zix,Fizz,Zeri,Lulu,Mordekaiser,Diana,Yasuo,Twitch,Soraka,False,True
4252732332,platinum,Cho'Gath,Xin Zhao,Yone,Cassiopeia,Senna,Riven,Kha'Zix,Sylas,Vayne,Brand,False,True
4252667938,diamond,Kayle,Lee Sin,Ryze,Kai'Sa,Seraphine,Fiora,Viego,Viktor,Ezreal,Renata Glasc,False,True
4252689824,diamond,Riven,Zac,Cassiopeia,Aphelios,Morgana,Aatrox,Diana,Karma,Vayne,Rell,True,False
4251511340,diamond,Riven,Viego,Fizz,Zeri,Senna,Pantheon,Fiddlesticks,Sylas,Jinx,Pyke,True,False
4251469791,diamond,Irelia,Volibear,Ekko,Zeri,Senna,Jayce,Diana,Yasuo,Draven,Lux,True,False
4251394208,diamond,Volibear,Nocturne,Twisted Fate,Vayne,Zilean,Illaoi,Shyvana,Viktor,Kai'Sa,Shen,False,True
4251155482,platinum,Nasus,Lee Sin,Kayle,Draven,Blitzcrank,Malphite,Graves,Vladimir,Jhin,Pyke,False,True
4251125277,diamond,Shyvana,Kha'Zix,LeBlanc,Caitlyn,Morgana,Yone,Hecarim,Akali,Kai'Sa,Vel'Koz,False,True
4251123586,diamond,Shen,Lee Sin,Karma,Miss Fortune,Amumu,Graves,Viego,Zilean,Jinx,Blitzcrank,True,False
4251121987,,Graves,Ekko,Karma,Kai'Sa,Nami,Shen,Kha'Zix,Xerath,Ashe,Blitzcrank,True,False
4251078751,diamond,Camille,Viego,Vel'Koz,Zeri,Nautilus,Yorick,Nocturne,Kassadin,Karma,Senna,False,True
4251086030,diamond,Yorick,Diana,Zed,Jhin,Yuumi,Gragas,Nidalee,LeBlanc,Draven,Nautilus,True,False
4251046040,diamond,Volibear,Rammus,Kassadin,Jinx,Nautilus,Aatrox,Kindred,Ryze,Kai'Sa,Thresh,True,False
4251053279,,Mordekaiser,Nocturne,Kai'Sa,Ashe,Nautilus,Pantheon,Shyvana,Talon,Ezreal,Rakan,False,True
4251019011,diamond,Darius,Graves,Talon,Xayah,Lux,Gnar,Sejuani,Ahri,Jinx,Blitzcrank,True,False
4251005636,,Gangplank,Volibear,Zoe,Draven,Lulu,Graves,Hecarim,Vex,Ashe,Zilean,False,True
4250492917,master,Sett,Rek'Sai,Ahri,Jinx,Lulu,Mordekaiser,Viego,Lucian,Zeri,Morgana,True,False
4250451416,diamond,Renekton,Kindred,Ahri,Aphelios,Rakan,Tryndamere,Poppy,Lux,Varus,Blitzcrank,True,False
4250184534,diamond,Camille,Shyvana,Ahri,Zeri,Pantheon,Riven,Ekko,Qiyana,Kai'Sa,Brand,False,True
4250190153,diamond,Akshan,Ekko,Malphite,Zeri,Nautilus,Graves,Diana,Irelia,Kai'Sa,Pyke,False,True
4250115140,platinum,Sett,Kha'Zix,Vex,Kai'Sa,Pyke,Yone,Nidalee,Galio,Zeri,Nautilus,False,True
4250091470,diamond,Darius,Hecarim,Sylas,Ezreal,Nami,Fiora,Rek'Sai,Katarina,Aphelios,Nautilus,True,False
4250051661,diamond,Teemo,Shyvana,Viktor,Ezreal,Morgana,Malphite,Rek'Sai,Karma,Jhin,Blitzcrank,False,True
4249727132,diamond,Akshan,Lee Sin,Viktor,Aphelios,Blitzcrank,Jayce,Kayn,Cassiopeia,Ashe,Nautilus,True,False
4249634444,diamond,Shen,Rengar,Corki,Viktor,Soraka,Quinn,Kayn,Cassiopeia,Jinx,Blitzcrank,False,True
4249611926,diamond,Poppy,Lee Sin,Ahri,Zeri,Lux,Quinn,Kayn,Kai'Sa,Vayne,Janna,True,False
4247868160,diamond,Mordekaiser,Sejuani,Yone,Zeri,Senna,Urgot,Karthus,Diana,Ezreal,Brand,False,True
4245096303,diamond,Fiora,Rek'Sai,LeBlanc,Sivir,Yuumi,Kayle,Shyvana,Qiyana,Kai'Sa,Lulu,True,False
4245092564,diamond,Darius,Graves,Kai'Sa,Jinx,Renata Glasc,Akshan,Kha'Zix,Yone,Seraphine,Nautilus,False,True
4245038683,diamond,Ornn,Lee Sin,Ahri,Jhin,Nautilus,Yone,Viego,Qiyana,Aphelios,Lux,True,False
4245044177,diamond,Urgot,Fiddlesticks,Twitch,Lucian,Rakan,Camille,Kindred,Seraphine,Jinx,Nautilus,False,True
4244999038,diamond,Tryndamere,Kayn,Cassiopeia,Zeri,Lux,Urgot,Udyr,Ahri,Jinx,Brand,False,True
4244991133,diamond,Illaoi,Viego,Zed,Swain,Pyke,Irelia,Xin Zhao,Kassadin,Lucian,Blitzcrank,True,False
4244661041,diamond,Sion,Gwen,Zed,Jinx,Soraka,Garen,Udyr,Viktor,Zeri,Lulu,False,True
4244636649,diamond,Yone,Ekko,Vex,Karthus,Amumu,Sett,Lillia,Viktor,Zeri,Morgana,False,True
4244614406,diamond,Tryndamere,Kha'Zix,Vex,Lucian,Senna,Rengar,Evelynn,Corki,Ezreal,Xerath,False,True
4244611439,,Urgot,Volibear,Karthus,Zeri,Leona,Aatrox,Shyvana,Qiyana,Vayne,Senna,False,True
4244567459,platinum,Teemo,Hecarim,LeBlanc,Tristana,Thresh,Garen,Karthus,Ahri,Zeri,Rakan,False,True
4244572628,diamond,Aatrox,Ekko,Zoe,Kai'Sa,Nautilus,Camille,Shyvana,Veigar,Lucian,Tahm Kench,False,True
4244537441,platinum,Gwen,Kayn,Qiyana,Draven,Janna,Camille,Diana,Ahri,Tristana,Thresh,False,True
4244504586,,Gragas,Xin Zhao,Malzahar,Jhin,Senna,Jax,Lee Sin,Fizz,Miss Fortune,Janna,True,False
4244214286,master,Malphite,Graves,Kayle,Caitlyn,Lux,Mordekaiser,Hecarim,Sylas,Ezreal,Karma,True,False
4244107930,diamond,Volibear,Zed,Ahri,Ezreal,Karma,Urgot,Graves,Zilean,Kai'Sa,Nautilus,False,True
4244070662,diamond,Riven,Lee Sin,Renekton,Varus,Soraka,Cho'Gath,Kha'Zix,Yasuo,Vayne,Lulu,False,True
4244057061,diamond,Tryndamere,Rengar,Fizz,Vayne,Lulu,Gragas,Graves,Zed,Zeri,Rakan,True,False
4244015575,diamond,Renekton,Hecarim,Azir,Zeri,Thresh,Camille,Rengar,Kassadin,Kai'Sa,Morgana,False,True
4243724571,diamond,Singed,Xin Zhao,Viktor,Jhin,Senna,Kayle,Kha'Zix,Karthus,Zeri,Nami,False,True
4243700386,diamond,Camille,Karthus,Kai'Sa,Lucian,Braum,Jax,Xin Zhao,Annie,Aphelios,Zilean,False,True
4243396435,master,Sion,Lee Sin,Lissandra,Ezreal,Morgana,Singed,Kindred,Fizz,Jinx,Thresh,False,True
4243379921,diamond,Camille,Nocturne,Viktor,Jinx,Zyra,Sett,Lee Sin,Ahri,Kai'Sa,Thresh,True,False
4243293786,,Jax,Xin Zhao,Ahri,Jhin,Elise,Wukong,Rek'Sai,Vex,Yasuo,Morgana,False,True
4243167836,diamond,Sylas,Rek'Sai,Annie,Ezreal,Soraka,Quinn,Xin Zhao,Yone,Caitlyn,Janna,False,True
4243100017,master,Gangplank,Fiddlesticks,Kai'Sa,Draven,Nautilus,Darius,Nocturne,LeBlanc,Vayne,Pyke,True,False
4243025839,master,Lillia,Sejuani,Viktor,Jinx,Soraka,Teemo,Gwen,Lulu,Zeri,Pyke,False,True
4243022872,diamond,Warwick,Jax,Lux,Aphelios,Blitzcrank,Shen,Xin Zhao,Anivia,Jinx,Lulu,False,True
4242968536,diamond,Tryndamere,Xin Zhao,Zed,Karthus,Thresh,Janna,Trundle,Vladimir,Twitch,Senna,False,True
4242954607,diamond,Trundle,Lee Sin,Katarina,Jinx,Tahm Kench,Skarner,Kayn,LeBlanc,Senna,Brand,False,True
4242573324,diamond,Tahm Kench,Kha'Zix,Lux,Kai'Sa,Blitzcrank,Garen,Ekko,Irelia,Jhin,Karma,True,False
4242156171,master,Tryndamere,Xin Zhao,Anivia,Ezreal,Yuumi,Gnar,Hecarim,Cassiopeia,Ziggs,Karma,False,True
4241877811,diamond,Jax,Rek'Sai,Lux,Samira,Senna,Kennen,Lee Sin,Kai'Sa,Sivir,Morgana,True,False
4241914010,diamond,Mordekaiser,Sejuani,Yasuo,Zeri,Nami,Jax,Trundle,Veigar,Caitlyn,Zilean,True,False
4241892831,diamond,Sett,Kayn,Ahri,Jinx,Janna,Camille,Hecarim,Fizz,Twitch,Yuumi,True,False
4241859269,diamond,Gragas,Lee Sin,Akshan,Jhin,Pyke,Jax,Sejuani,Sett,Vayne,Nami,False,True
4241856345,diamond,Gnar,Hecarim,Fizz,Lucian,Leona,Garen,Shyvana,Malzahar,Jinx,Lulu,False,True
4241561727,diamond,Poppy,Diana,Pyke,Draven,Tahm Kench,Sett,Xin Zhao,Kayle,Ezreal,Renata Glasc,False,True
4241506643,diamond,Urgot,Trundle,Neeko,Aphelios,Sona,Volibear,Lee Sin,Veigar,Draven,Vex,False,True
4241521382,diamond,Ryze,Gwen,Akshan,Veigar,Alistar,Volibear,Rengar,Zed,Tristana,Brand,False,True
4241475622,diamond,Tahm Kench,Zed,Vladimir,Vayne,Renata Glasc,Tryndamere,Xin Zhao,Viktor,Vel'Koz,Thresh,False,True
4241450629,diamond,Kayle,Xin Zhao,Talon,Tristana,Pyke,Irelia,Kayn,Vex,Lucian,Yuumi,True,False
4241416196,diamond,Fiora,Evelynn,Zoe,Ezreal,Thresh,Aatrox,Lee Sin,Orianna,Jinx,Taric,True,False
4241342935,diamond,Gnar,Graves,Sylas,Ezreal,Nautilus,Shen,Xin Zhao,Twisted Fate,Kai'Sa,Pyke,False,True
4241124212,diamond,Malphite,Lee Sin,Zilean,Tristana,Blitzcrank,Viego,Zac,Vladimir,Draven,Alistar,True,False
4241103044,diamond,Aatrox,Hecarim,Zilean,Lucian,Pantheon,Dr. Mundo,Gwen,Yone,Vayne,Pyke,False,True
4241120194,diamond,Gragas,Lee Sin,Rumble,Jhin,Janna,Fiora,Jarvan IV,Yasuo,Ziggs,Yuumi,True,False
4241029221,,Shen,Hecarim,Zilean,Ezreal,Morgana,Fiora,Lillia,Akshan,Jhin,Nautilus,True,False
4241056356,diamond,Warwick,Fiddlesticks,Ekko,Lucian,Nami,Camille,Nocturne,Singed,Kalista,Nautilus,False,True
4241023929,diamond,Irelia,Hecarim,Vladimir,Jinx,Morgana,Shen,Lee Sin,Fizz,Jhin,Rell,False,True
4240732962,diamond,Renekton,Xin Zhao,Veigar,Zeri,Renata Glasc,Kennen,Lee Sin,Zilean,Varus,Nami,True,False
4240627751,diamond,Yone,Kha'Zix,Kai'Sa,Ziggs,Leona,Malphite,Gwen,Yasuo,Lucian,Nami,True,False
4240386523,master,Gangplank,Gwen,Singed,Vayne,Pyke,Akali,Hecarim,Jayce,Aphelios,Renata Glasc,True,False
4239491107,diamond,Graves,Evelynn,Fizz,Kalista,Nautilus,Tahm Kench,Hecarim,Seraphine,Xayah,Shaco,False,True
4239430449,diamond,Camille,Diana,Ahri,Ezreal,Yuumi,Volibear,Fiddlesticks,Morgana,Jinx,Janna,False,True
4255497072,diamond,Tahm Kench,Viego,Kassadin,Lucian,Lulu,Yasuo,Skarner,Tristana,Karma,Sona,False,True
4255436691,diamond,Tryndamere,Zac,Akshan,Ashe,Sona,Jax,Udyr,Viktor,Caitlyn,Senna,False,True
4254860567,diamond,Yasuo,Elise,Jayce,Veigar,Karma,Ornn,Hecarim,Orianna,Vayne,Nautilus,False,True
4254716294,diamond,Jayce,Hecarim,Ahri,Twitch,Lulu,Darius,Nunu & Willump,Vex,Ezreal,Leona,True,False
4254751211,diamond,Fiora,Graves,Qiyana,Samira,Thresh,Malphite,Viego,Talon,Xayah,Lux,False,True
4253502364,,Mordekaiser,Viego,Kassadin,Zeri,Nautilus,Jax,Kayn,Vi,Samira,Zyra,False,True
4253458159,diamond,Darius,Viego,Ahri,Jinx,Karma,Sett,Zac,Kassadin,Jhin,Zyra,False,True
4253463991,diamond,Gnar,Kha'Zix,Yasuo,Lucian,Braum,Wukong,Diana,Ahri,Jinx,Soraka,False,True
4253406917,diamond,Karma,Shyvana,Yasuo,Aphelios,Leona,Sion,Kha'Zix,Ahri,Jinx,Lulu,False,True
4253412625,diamond,Jayce,Ekko,Talon,Jhin,Nautilus,Aatrox,Kha'Zix,Veigar,Vayne,Lulu,True,False
4250749306,diamond,Urgot,Ekko,Neeko,Jinx,Sona,Gnar,Amumu,Aatrox,Brand,Alistar,True,False
4250751968,diamond,Poppy,Kayn,Heimerdinger,Jhin,Karma,Jayce,Shaco,Zilean,Samira,Lux,False,True
4250694237,diamond,Gnar,Diana,Akshan,Samira,Brand,Malphite,Viego,Kayle,Ezreal,Soraka,False,True
4250591115,,Gragas,Graves,Lux,Varus,Senna,Gnar,Kayn,Xerath,Tahm Kench,Karma,False,True
4250537011,diamond,Fiora,Shaco,Kai'Sa,Tristana,Blitzcrank,Gnar,Master Yi,,Lucian,Nami,True,False
4247190864,diamond,Tahm Kench,Viego,Galio,Jinx,Soraka,Akali,Taliyah,Kled,Samira,Blitzcrank,False,True
4247131568,diamond,Yasuo,Rek'Sai,Malphite,Jhin,Soraka,Sylas,Lillia,Yone,Seraphine,Senna,False,True
4247056878,diamond,Jayce,Nocturne,Viktor,Aphelios,Karma,Irelia,Nidalee,Ekko,Jinx,Nami,False,True
4244192826,diamond,Garen,Diana,Yasuo,Ashe,Lux,Sion,Olaf,Viktor,Ezreal,Swain,True,False
4244157754,diamond,Darius,Rengar,Ekko,Ezreal,Brand,Sejuani,Nidalee,Yone,Lucian,Blitzcrank,False,True
4244171423,diamond,Camille,Kayn,Ahri,Ezreal,Braum,Draven,Kha'Zix,Fizz,Jinx,Lulu,True,False
4243494926,diamond,Wukong,Nunu & Willump,Akali,Ezreal,Leona,Yasuo,Diana,Kayle,Vayne,Nautilus,True,False
4243470683,diamond,Teemo,Gwen,Fizz,Zeri,Swain,Jayce,Kayn,Anivia,Karthus,Lux,False,True
4243103497,diamond,Graves,Master Yi,Ryze,Aphelios,Senna,Akali,Kindred,Veigar,Kai'Sa,Rakan,False,True
4242499372,diamond,Trundle,Graves,Sylas,Aphelios,Leona,Gragas,Sejuani,Akshan,Zeri,Thresh,False,True
4242511847,platinum,Mordekaiser,Ekko,Cassiopeia,Lucian,Yuumi,Camille,Kha'Zix,Zilean,Jinx,Karma,False,True
4242437514,diamond,Gangplank,Graves,Kassadin,Draven,Leona,Rek'Sai,Fiddlesticks,Zed,Jhin,Thresh,True,False
4242302103,diamond,Renekton,Volibear,Viktor,Twitch,Sona,Akali,Nunu & Willump,Cho'Gath,Jhin,Lux,True,False
4242275354,diamond,Malphite,Viego,Galio,Jinx,Renata Glasc,Shen,Diana,Veigar,Aphelios,Blitzcrank,False,True
4241675515,diamond,Lucian,Zac,Veigar,Xayah,Blitzcrank,Aatrox,Taliyah,Malzahar,Samira,Nautilus,True,False
4241599244,diamond,Urgot,Jarvan IV,Sylas,Veigar,Pyke,Malphite,Diana,Corki,Caitlyn,Renata Glasc,True,False
4241601267,diamond,Gragas,Hecarim,Vladimir,Lucian,Renata Glasc,Irelia,Vi,Malzahar,Draven,Morgana,False,True
4241542148,diamond,Vladimir,Kha'Zix,Zed,Aphelios,Karma,Irelia,Kayn,Sylas,Jhin,Renata Glasc,True,False
4241477931,diamond,Vayne,Lee Sin,Anivia,Twitch,Xerath,Irelia,Warwick,Malzahar,Karthus,Taric,False,True
4240492335,diamond,Sion,Qiyana,Ahri,Samira,Renata Glasc,Urgot,Evelynn,Seraphine,Kalista,Blitzcrank,False,True
4239603046,diamond,Yorick,Lee Sin,Ahri,,Heimerdinger,Teemo,Rengar,Lux,Vayne,Blitzcrank,True,False
4239565760,diamond,Gwen,Hecarim,Lissandra,Jinx,Thresh,Akali,Graves,Kassadin,Ezreal,Seraphine,True,False
4239527728,diamond,Gragas,Qiyana,Zed,Ziggs,Renata Glasc,Diana,Udyr,Jax,Jhin,Soraka,False,True
4239511758,diamond,Gangplank,Nidalee,Irelia,Miss Fortune,Bard,Wukong,Kayn,Twisted Fate,Ezreal,Yuumi,True,False
4238863072,diamond,Irelia,Xin Zhao,Singed,Draven,Senna,Sion,Graves,Zyra,Zeri,Yuumi,True,False
4238534907,master,Garen,Viego,Kayle,Zeri,Janna,Aatrox,Graves,Lissandra,Twitch,Lulu,False,True
4238520956,diamond,Trundle,Rek'Sai,Neeko,Jinx,Pantheon,Gangplank,Karthus,Katarina,Zeri,Janna,False,True
4235799973,,Karthus,Graves,Veigar,Miss Fortune,Leona,Teemo,Kindred,Ahri,Twitch,Lulu,True,False
4235744915,diamond,Karma,Graves,Ahri,Vayne,Morgana,Sion,Jarvan IV,Kassadin,Samira,Senna,False,True
4234886526,diamond,Irelia,Sejuani,Twisted Fate,Caitlyn,Senna,Urgot,Hecarim,Karma,Jinx,Sona,False,True
4234063329,master,Garen,Olaf,Ekko,Lucian,Karma,Heimerdinger,Kha'Zix,Zed,Tristana,Blitzcrank,False,True
4234046308,diamond,Irelia,Fiddlesticks,Viktor,Tristana,Karma,Akali,Evelynn,Akshan,Lucian,Nami,False,True
4234002134,diamond,Aatrox,Hecarim,Zilean,Twitch,Nautilus,Akali,Nunu & Willump,Akshan,Vayne,Karma,False,True
4233944603,master,Sion,Lee Sin,Fizz,Kai'Sa,Renata Glasc,Fiora,Hecarim,Zoe,Senna,Zilean,True,False
4233926283,diamond,Malphite,Jarvan IV,Ahri,Zeri,Pyke,Gwen,Trundle,Zoe,Vayne,Bard,False,True
4233797319,diamond,Aatrox,Hecarim,Syndra,Lucian,Soraka,Garen,Graves,Cassiopeia,Samira,Nautilus,False,True
4233763200,diamond,Volibear,Kayn,Katarina,Jinx,Thresh,Viego,Vi,Ahri,Aphelios,Pyke,True,False
4233729212,diamond,Kayle,Rengar,Veigar,Ezreal,Rakan,Riven,Graves,Orianna,Jhin,Xerath,False,True
4233726744,diamond,Irelia,Graves,Veigar,Vayne,Soraka,Urgot,Karthus,Garen,Ezreal,Leona,True,False
4233732251,diamond,Ornn,Nidalee,Akshan,Ezreal,Senna,Garen,Viego,Fizz,Kai'Sa,Renata Glasc,False,True
4233668630,diamond,Tahm Kench,Viego,Cassiopeia,Zeri,Zilean,Tryndamere,Karthus,Lissandra,Varus,Leona,True,False
4233635632,diamond,Aatrox,Jarvan IV,Veigar,Ezreal,Yuumi,Fiora,Shyvana,Syndra,Ashe,Lux,True,False
4233518453,diamond,Ryze,Ivern,Yone,Vayne,Blitzcrank,Darius,Ekko,Viktor,Ezreal,Yuumi,True,False
4233513383,diamond,Tryndamere,Viego,Seraphine,Zeri,Lulu,Shen,Lee Sin,Orianna,Twitch,Brand,True,False
4233530882,diamond,Trundle,Lee Sin,Viktor,Jinx,Lux,Kayle,Hecarim,Yone,Ezreal,Pyke,False,True
4233408423,diamond,Darius,Hecarim,Ekko,Jinx,Blitzcrank,Garen,Kindred,Sylas,Jhin,Morgana,False,True
4233424916,diamond,Nasus,Kayn,Malzahar,Jinx,Yuumi,Graves,Ivern,Kayle,Zeri,Senna,True,False
4233431721,diamond,Samira,Diana,Fizz,Xayah,Rakan,Aatrox,Lee Sin,Yone,Vayne,Renata Glasc,True,False
4232906692,diamond,Camille,Graves,Syndra,Ezreal,Soraka,Jax,Master Yi,Fizz,Twitch,Lulu,True,False
4232878904,diamond,Fiora,Nocturne,Orianna,Ezreal,Xerath,Tryndamere,Rammus,Lux,Aphelios,Renata Glasc,True,False
4232881930,diamond,Gangplank,Rengar,Yasuo,Caitlyn,Lux,Nasus,Jarvan IV,Malzahar,Jinx,Amumu,True,False
4232776727,diamond,Tahm Kench,Kayn,Katarina,Jhin,Amumu,Yasuo,Rumble,Malphite,Ezreal,Rakan,False,True
4232759452,diamond,Heimerdinger,Trundle,Veigar,Ezreal,Pyke,Gangplank,Olaf,Malzahar,Draven,Nautilus,True,False
4232722236,diamond,Zeri,Graves,Vladimir,Draven,Pyke,Jayce,Udyr,Malzahar,Jinx,Blitzcrank,True,False
4231733213,diamond,Gragas,Diana,Qiyana,Aphelios,Karma,Aatrox,Kayn,Lux,Jinx,Leona,True,False
4231624869,diamond,Singed,Lee Sin,Yasuo,Jhin,Zilean,Jax,Trundle,Viktor,Caitlyn,Morgana,False,True
4231609412,diamond,Gnar,Diana,Anivia,Ezreal,Yuumi,Akshan,Udyr,Annie,Samira,Thresh,True,False
4231585711,diamond,Aatrox,Ekko,Sylas,Caitlyn,Pantheon,Irelia,Volibear,Ahri,Jhin,Yuumi,False,True
4231517451,diamond,Shen,Kha'Zix,Sylas,Jhin,Zyra,Jayce,Volibear,Ekko,Caitlyn,Lux,True,False
4230827993,diamond,Lillia,Hecarim,Aurelion Sol,Twitch,Janna,Darius,Zac,Malphite,Jinx,Lulu,False,True
4229329019,diamond,Irelia,Ekko,Ahri,Twitch,Janna,Quinn,Qiyana,Veigar,Jinx,Lulu,True,False
4228747039,diamond,Malphite,Kha'Zix,Xerath,Twitch,Soraka,Quinn,Udyr,Corki,Zeri,Nami,True,False
4228752837,diamond,Trundle,Gwen,Twisted Fate,Twitch,Taliyah,Ornn,Xin Zhao,Yasuo,Ezreal,Karma,True,False
4228697186,diamond,Teemo,Graves,Yasuo,Ezreal,Nautilus,Tahm Kench,Kindred,Akali,Jinx,Renata Glasc,True,False
4228681247,,Jax,Elise,Ahri,Lucian,Nami,Yorick,Hecarim,Vel'Koz,Senna,Shaco,False,True
4228332230,diamond,Kled,Shaco,Renekton,Caitlyn,Blitzcrank,Ornn,Kayn,Zed,Malzahar,Sylas,True,False
4228274888,diamond,Poppy,Kha'Zix,Garen,Caitlyn,Vel'Koz,Akshan,Nocturne,Lux,Ashe,Xerath,False,True
4226242461,diamond,Nasus,Udyr,Lux,Aphelios,Blitzcrank,Talon,Olaf,Ahri,Jinx,Sett,True,False
4226186086,diamond,Graves,Lee Sin,Ahri,Kai'Sa,Senna,Gnar,Kayn,Viktor,Lucian,Janna,True,False
4226079939,diamond,Camille,Zac,Viktor,Senna,Nautilus,Gragas,Master Yi,Corki,Xayah,Karma,True,False
4226061280,platinum,Pantheon,Rek'Sai,LeBlanc,Jinx,Zilean,Tahm Kench,Nidalee,Zed,Vayne,Lulu,True,False
4225984539,,Fiora,Kha'Zix,Vex,Zeri,Senna,Jayce,Zac,Viktor,Ezreal,Karma,True,False
4225907705,diamond,Olaf,Kha'Zix,Ryze,Caitlyn,Karma,Darius,Master Yi,Vex,Jinx,Soraka,False,True
4225930149,diamond,Kayle,Ekko,Yasuo,Ezreal,Karma,Graves,Rengar,Kassadin,Zeri,Nami,False,True
4225883470,diamond,Aatrox,Rammus,Lux,Jinx,Karma,Akshan,Diana,Irelia,Lucian,Senna,True,False
4225836599,diamond,Gwen,Graves,Anivia,Jinx,Morgana,Teemo,Lee Sin,Ziggs,Yasuo,Lulu,False,True
4225414999,diamond,Jayce,Kha'Zix,Orianna,Aphelios,Renata Glasc,Graves,Diana,Yasuo,Kog'Maw,Lulu,True,False
4225374093,diamond,Urgot,Rek'Sai,Karma,Miss Fortune,Renata Glasc,Mordekaiser,Trundle,Yone,Jhin,Yuumi,True,False
4225391308,diamond,Camille,Trundle,Ziggs,Caitlyn,Karma,Rengar,Ivern,Yone,Ezreal,Morgana,False,True
4225308197,platinum,Dr. Mundo,Graves,Viktor,Karthus,Morgana,Gnar,Hecarim,Orianna,Twisted Fate,Lux,False,True
4223704343,gold,Kled,Hecarim,Lux,Senna,Rakan,Aatrox,Trundle,Ryze,Jinx,Lulu,True,False
4223695491,diamond,Cho'Gath,Kayn,Vex,Ezreal,Nami,Mordekaiser,Jarvan IV,Qiyana,Jinx,Pyke,False,True
4223618592,diamond,Rumble,Viego,Sylas,Lucian,Brand,Kennen,Graves,Fizz,Jinx,Sona,False,True
4255542474,diamond,Urgot,Hecarim,Kassadin,Jinx,Renata Glasc,Akali,Viego,Veigar,Jhin,Cassiopeia,True,False
4255357882,diamond,Tahm Kench,Viego,Sylas,Jhin,Morgana,Camille,Trundle,Corki,Xayah,Bard,True,False
4255342080,diamond,Tahm Kench,Gragas,Akali,Jinx,Thresh,Darius,Lee Sin,Akshan,Ziggs,Karma,False,True
4254717913,diamond,Tahm Kench,Vi,Twisted Fate,Twitch,Karma,Renekton,Lee Sin,Vex,Jinx,Renata Glasc,False,True
4254689403,diamond,Tahm Kench,Kindred,Xin Zhao,Ezreal,Yuumi,Sion,Lillia,Yasuo,Sivir,Nami,False,True
4254272521,diamond,Tahm Kench,Rengar,Pyke,Kai'Sa,Lux,Riven,Zac,Akali,Vayne,Nami,True,False
4254235999,platinum,Ornn,Ekko,Garen,Kai'Sa,Thresh,Tahm Kench,Kha'Zix,Fizz,Jinx,Soraka,False,True
4253526164,platinum,Malphite,Ivern,Twisted Fate,Draven,Rell,Tahm Kench,Udyr,Sylas,Kai'Sa,Nautilus,True,False
4235840349,diamond,Nasus,Morgana,Ekko,Samira,Leona,Tahm Kench,Fiddlesticks,Veigar,Aphelios,Alistar,False,True
4235750747,diamond,Teemo,Kindred,Akali,Jinx,Renata Glasc,Tahm Kench,Kha'Zix,Lissandra,Tristana,Lulu,True,False
4231497343,diamond,Tahm Kench,Gwen,Corki,Caitlyn,Leona,Teemo,Lee Sin,Zed,Neeko,Senna,False,True
4231474054,diamond,Kayle,Nunu & Willump,Corki,Zeri,Lux,Tahm Kench,Sion,Kassadin,Ezreal,Senna,True,False
4231343933,diamond,Dr. Mundo,Viego,Ekko,Jhin,Senna,Kled,Kayn,Quinn,Aphelios,Pyke,False,True
4230274212,diamond,Tahm Kench,Amumu,Akali,Caitlyn,Pyke,Veigar,Nunu & Willump,Vex,Jinx,Lux,False,True
4229581948,diamond,Zac,Ekko,Pyke,Lucian,Thresh,Tahm Kench,Evelynn,Zed,Senna,Janna,False,True
4229405970,diamond,Aatrox,Rengar,Ahri,Vayne,Rakan,Tahm Kench,Lee Sin,Seraphine,Ezreal,Yuumi,True,False
4229315771,diamond,Tahm Kench,Master Yi,Vex,Caitlyn,Blitzcrank,Quinn,Twitch,Akali,Zeri,Zyra,True,False
4229277052,diamond,Gnar,Rek'Sai,Annie,Caitlyn,Lux,Tahm Kench,Kindred,Katarina,Jhin,Nautilus,True,False
4229273191,diamond,Tahm Kench,Kayn,Yasuo,Jhin,Lux,Irelia,Karthus,Qiyana,Jinx,Nautilus,True,False
4229206251,diamond,Fiora,Samira,Galio,,Renata Glasc,Tahm Kench,Taliyah,Lux,Ashe,Leona,False,True
4229162738,diamond,Tahm Kench,Udyr,Syndra,Samira,Nautilus,Camille,Hecarim,Irelia,Ezreal,Yuumi,False,True
4229078257,diamond,Aatrox,Xin Zhao,Yasuo,Karthus,Xerath,Tahm Kench,Evelynn,Gangplank,Tristana,Soraka,True,False
4228449278,diamond,Zeri,Olaf,Veigar,Jinx,Maokai,Tahm Kench,Kindred,Sylas,Samira,Renata Glasc,True,False
4228442707,diamond,Tahm Kench,Sejuani,Anivia,Samira,Renata Glasc,Aatrox,Olaf,Vladimir,Twitch,Lulu,True,False
4228188804,diamond,Tahm Kench,Kindred,Malphite,Jinx,Nautilus,Vayne,Ekko,Brand,Samira,Thresh,True,False
4227217919,,Sion,Talon,Azir,Zeri,Senna,Tahm Kench,Rek'Sai,Viktor,Samira,Blitzcrank,True,False
4226885644,diamond,Tahm Kench,Kayn,Malzahar,Caitlyn,Lux,Jayce,Lillia,Ahri,Kai'Sa,Blitzcrank,True,False
