ID,B_Win,R_Win,B_Top,B_Top_Kills,B_Top_KDA,B_Jg,B_Jg_Kills,B_Jg_KDA,B_Mid,B_Mid_Kills,B_Mid_KDA,B_Sup,B_Sup_Kills,B_Sup_KDA,B_Bot,B_Bot_Kills,B_Bot_KDA,R_Top,R_Top_Kills,R_Top_KDA,R_Jg,R_Jg_Kills,R_Jg_KDA,R_Mid,R_Mid_Kills,R_Mid_KDA,R_Bot,R_Bot_Kills,R_Bot_KDA,R_Sup,R_Sup_Kills,R_Sup_KDA
4241952917,True,False,Renekton,6,5.0,Elise,8,7.0,Malzahar,1,0.6,Zilean,4,9.0,Jhin,5,12.0,Tryndamere,3,0.375,Fiddlesticks,2,1.3333333333333333,Talon,3,1.25,Xayah,0,0.0,Lux,2,0.6
4256393362,True,False,Irelia,13,2.2222222222222223,Ekko,11,3.8333333333333335,Orianna,5,2.6,Karma,3,5.0,Ezreal,21,3.4,Warwick,1,1.625,Zed,16,3.25,Akali,15,1.9090909090909092,Xayah,8,1.8181818181818181,Tahm Kench,3,1.0
4256333857,False,True,Gragas,2,2.6666666666666665,Fiddlesticks,9,2.625,Riven,7,1.4375,LeBlanc,8,5.2,Draven,12,3.0,Garen,6,1.0,Nocturne,8,3.6666666666666665,Akali,15,4.833333333333333,Zeri,11,3.25,Karma,3,2.5
4256266920,True,False,Garen,5,2.0,Ivern,1,4.666666666666667,Akali,8,2.1666666666666665,Senna,6,22.0,Zeri,11,7.0,Kennen,4,1.2,Rek'Sai,4,1.2857142857142858,Karma,2,1.6,Ashe,3,1.0,Nasus,5,1.0
4255367935,True,False,Gangplank,5,1.4,Diana,9,5.666666666666667,Zilean,0,12.0,Rakan,1,12.0,Draven,7,3.0,Kennen,1,0.8,Nocturne,5,1.1666666666666667,Yone,4,0.8,Jinx,3,3.5,Leona,0,0.25
4254687430,False,True,Darius,8,1.0,Lee Sin,5,1.6,Qiyana,4,1.4285714285714286,Lulu,0,1.8333333333333333,Jhin,2,1.3333333333333333,Sett,6,1.8333333333333333,Kha'Zix,6,3.5,Akali,6,3.3333333333333335,Ezreal,15,21.0,Karma,0,3.4
4254575427,True,False,Darius,6,2.3333333333333335,Lee Sin,15,9.0,Aurelion Sol,1,1.5,Karma,3,3.6,Caitlyn,11,3.2,Sion,5,0.6666666666666666,Graves,5,1.25,Fizz,11,2.5,Jinx,1,1.1111111111111112,Nami,1,2.2
4254469644,True,False,Sion,12,2.6666666666666665,Graves,6,4.0,Vex,12,3.5,Lux,2,1.375,Caitlyn,3,1.8333333333333333,Gangplank,4,0.8888888888888888,Shaco,10,1.625,Yone,5,1.125,Veigar,8,3.0,Senna,2,2.6
4253704190,False,True,Dr. Mundo,1,1.0,Graves,0,0.5,Sion,2,0.5,Soraka,0,0.125,Ashe,0,0.3333333333333333,Sett,2,2.0,Lee Sin,6,10.0,Annie,3,10.0,Zeri,8,11.0,Alistar,2,13.0
4253639111,True,False,Zed,4,1.0,Graves,9,4.25,Viktor,6,3.8,Sona,2,4.75,Jinx,11,10.0,Nasus,3,1.0,Kindred,5,1.5,Kai'Sa,7,1.5,Ashe,4,1.0,Leona,2,1.8333333333333333
4253623518,False,True,Tahm Kench,4,2.2857142857142856,Graves,7,4.0,Akshan,15,2.3333333333333335,Lux,5,2.3,Cho'Gath,2,0.47058823529411764,Fiora,2,1.1666666666666667,Master Yi,13,2.0,Qiyana,8,3.0,Ashe,18,5.285714285714286,Karma,7,4.428571428571429
4252933680,False,True,Urgot,3,0.8888888888888888,Graves,10,2.4285714285714284,Teemo,9,4.2,Yuumi,1,7.0,Zeri,6,3.0,Sett,7,2.4,Jarvan IV,3,2.7,Karma,4,4.0,Jinx,17,7.666666666666667,Lulu,0,4.0
4252736141,True,False,Quinn,12,3.5,Graves,5,6.0,Ahri,2,5.0,Karma,1,2.75,Sivir,5,10.0,Jayce,1,0.4444444444444444,Vi,7,1.4285714285714286,Viktor,2,3.5,Seraphine,1,1.5,Zyra,1,2.3333333333333335
4252730992,True,False,Vladimir,2,5.0,Viego,9,2.5,Veigar,12,5.0,Sona,3,4.75,Jinx,6,2.2,Camille,6,1.4,Graves,1,1.6,Sylas,8,2.0,Draven,4,1.6,Pyke,2,1.0909090909090908
4252694116,True,False,Kayle,3,1.2,Nocturne,12,9.0,Sylas,11,2.7142857142857144,Lulu,2,4.5,Varus,7,5.75,Vladimir,2,0.8571428571428571,Vi,15,3.8,Yasuo,3,1.0,Jinx,3,1.5714285714285714,Karma,2,1.5714285714285714
4252642804,False,True,Fiora,7,2.0,Hecarim,10,1.4444444444444444,Viktor,1,0.6,Janna,0,1.3333333333333333,Caitlyn,5,0.5454545454545454,Graves,2,0.8571428571428571,Evelynn,20,5.2,Lissandra,4,8.5,Draven,6,4.5,Rakan,3,4.4
4252631729,True,False,Camille,5,4.666666666666667,Nocturne,5,1.0,Neeko,6,6.0,Lulu,2,14.0,Zeri,6,5.5,Malphite,3,2.0,Kha'Zix,6,6.5,Yasuo,6,1.3333333333333333,Kai'Sa,2,1.0,Leona,0,1.3333333333333333
4252549679,False,True,Irelia,7,1.6666666666666667,Volibear,8,3.0,Taliyah,6,0.9166666666666666,Karma,0,4.5,Draven,6,1.0909090909090908,Aatrox,4,2.0,Wukong,12,5.0,Orianna,11,19.0,Samira,5,2.142857142857143,Neeko,7,2.375
4251887558,False,True,Wukong,1,1.5,Evelynn,11,2.2857142857142856,Vladimir,1,1.2,Morgana,7,2.375,Caitlyn,10,2.125,Malphite,7,13.0,Diana,9,2.7142857142857144,Viktor,6,2.4,Zeri,8,2.4444444444444446,Karma,2,3.0
4251861480,True,False,Quinn,8,12.0,Diana,5,2.4,Katarina,6,2.0,Lulu,1,4.4,Jinx,11,4.0,Sion,2,1.3333333333333333,Kha'Zix,7,2.3333333333333335,Lucian,5,1.1428571428571428,Ezreal,2,0.6363636363636364,Karma,3,2.75
4251744297,True,False,Kayle,9,6.333333333333333,Trundle,8,5.25,Veigar,9,19.0,Lux,0,1.1111111111111112,Zeri,4,2.375,Singed,1,0.875,Diana,5,1.1428571428571428,Karma,0,0.7142857142857143,Samira,5,2.1666666666666665,Pyke,13,6.0
4250837781,False,True,Renekton,4,0.8333333333333334,Volibear,6,2.8,Qiyana,8,1.3,Leona,2,0.9,Ahri,4,2.5,Fiora,8,7.5,Fiddlesticks,6,3.6,Irelia,12,1.7777777777777777,Tristana,5,2.142857142857143,Nautilus,4,20.0
4250785308,False,True,Shyvana,2,1.0,Viego,6,1.5714285714285714,Lucian,5,0.7,Thresh,2,0.875,Ashe,4,1.1428571428571428,Irelia,12,3.5,Ekko,10,3.75,Zed,9,2.2,Jinx,8,3.8,Karma,1,12.5
4250696490,True,False,Singed,12,6.5,Graves,5,2.6,Ahri,6,2.875,Rakan,2,3.375,Kai'Sa,14,2.6666666666666665,Camille,4,2.0,Ekko,5,1.0,Zed,15,2.111111111111111,Jhin,9,4.75,Blitzcrank,1,1.9
4248778962,True,False,Riven,5,1.75,Gwen,5,2.4,Lissandra,11,20.0,Leona,1,1.4,Ezreal,5,5.333333333333333,Tryndamere,5,2.6666666666666665,Kha'Zix,2,1.5,Cassiopeia,7,2.75,Samira,5,1.25,Blitzcrank,4,2.5
4248774458,True,False,Garen,3,2.0,Zac,3,14.0,Vex,12,18.0,Rakan,0,3.0,Vayne,7,15.0,Teemo,2,1.0,Hecarim,3,1.2,Talon,3,0.8,Kai'Sa,1,0.5,Karma,0,0.8
4247989238,False,True,Ornn,4,3.2,Lee Sin,3,0.4666666666666667,Akshan,2,0.6363636363636364,Renata Glasc,3,1.3076923076923077,Vayne,14,1.9,Gangplank,11,4.2,Hecarim,8,7.5,Galio,7,5.0,Twitch,23,4.125,Karma,4,8.75
4247150196,True,False,Aatrox,4,1.8571428571428572,Lee Sin,18,7.0,Twisted Fate,8,3.8333333333333335,Karma,1,6.0,Ezreal,8,12.5,Malphite,5,1.4285714285714286,Bard,4,1.4545454545454546,Katarina,8,2.8,Draven,3,1.1111111111111112,,,
4247056878,False,True,Jayce,10,4.0,Nocturne,6,2.5,Viktor,1,0.3333333333333333,Karma,0,1.2857142857142858,Aphelios,4,1.1428571428571428,Irelia,5,0.8571428571428571,Nidalee,3,3.5,Ekko,19,5.75,Jinx,3,3.0,Nami,1,8.5
4245967513,True,False,Akali,12,5.666666666666667,Vi,6,3.6666666666666665,Fizz,23,6.2,Karma,10,6.0,Jinx,1,0.6666666666666666,Sett,5,0.9090909090909091,Kindred,3,0.8181818181818182,Ryze,3,0.5,Varus,16,2.2,Nami,4,2.0
4245668118,True,False,Graves,8,3.3333333333333335,Jarvan IV,6,6.333333333333333,Vex,8,15.0,Karma,2,8.5,Zeri,6,2.6,Aatrox,2,1.0,Diana,6,1.0,Yone,1,0.2857142857142857,Jinx,4,0.75,Lulu,0,1.6666666666666667
4245071481,True,False,Urgot,8,9.5,Hecarim,2,5.333333333333333,Malphite,5,2.8333333333333335,Lulu,2,5.8,Samira,20,9.333333333333334,Jayce,1,0.3333333333333333,Viego,1,0.8333333333333334,Katarina,8,2.0,Jinx,6,1.7142857142857142,Alistar,3,1.4
4244965167,True,False,Tryndamere,9,3.4,Xin Zhao,9,3.1666666666666665,Anivia,14,5.5,Morgana,1,3.0,Jhin,6,3.1666666666666665,Irelia,5,1.0,Shaco,3,0.875,Katarina,12,2.375,Karthus,6,1.8,Karma,1,3.8
4244958577,True,False,Jayce,10,5.5,Nocturne,9,2.2222222222222223,Anivia,16,4.714285714285714,Blitzcrank,3,3.5714285714285716,Jinx,13,3.375,Graves,8,6.666666666666667,Hecarim,7,1.7,Viktor,12,2.3,Jhin,5,1.9090909090909092,Leona,3,1.1176470588235294
4244950205,False,True,Akali,8,1.0714285714285714,Kled,9,1.5454545454545454,Yasuo,5,0.6666666666666666,Bard,8,4.666666666666667,Veigar,12,1.7692307692307692,Warwick,16,7.5,Kayn,17,2.727272727272727,Katarina,11,3.3333333333333335,Vayne,7,1.1818181818181819,Karma,2,3.3
4244807316,True,False,Akali,4,3.5,Zac,8,18.0,Yasuo,2,1.25,Karma,1,8.0,Jinx,12,19.0,Kled,2,0.75,Kayn,2,0.6,Galio,2,1.25,Caitlyn,3,0.375,Morgana,0,0.5
4244301652,False,True,Riven,0,0.0,Diana,1,0.2,Veigar,1,0.14285714285714285,Renata Glasc,0,0.0,Samira,0,0.0,Kayle,5,5.0,Jarvan IV,4,13.0,Sylas,7,6.0,Twitch,2,3.0,Karma,2,7.0
4244273279,True,False,Dr. Mundo,3,4.666666666666667,Jax,10,19.0,Akshan,8,2.0,Karma,1,3.0,Ezreal,13,2.25,Sett,2,0.4444444444444444,Rengar,11,2.8333333333333335,Ekko,5,2.6,Sivir,4,1.625,Lulu,3,2.7142857142857144
4244196531,True,False,Trundle,3,3.0,Kindred,6,4.333333333333333,Galio,4,3.3333333333333335,Karma,2,5.666666666666667,Zeri,12,9.0,Yorick,3,2.0,Hecarim,2,0.875,Lux,3,2.0,Lucian,2,0.6666666666666666,Lulu,2,1.75
4244190480,True,False,Ahri,9,3.4,Nocturne,9,2.2857142857142856,,,,Karma,1,3.5,Zeri,8,1.875,Aatrox,8,1.6666666666666667,Graves,7,2.3333333333333335,Viktor,4,2.75,Tristana,8,3.0,Soraka,1,2.857142857142857
4244063538,False,True,Riven,3,0.4,Ivern,4,3.3333333333333335,Viktor,4,1.4,Nautilus,0,1.0,Zeri,1,0.8333333333333334,Urgot,9,15.0,Kindred,11,6.666666666666667,Orianna,4,8.0,Caitlyn,4,5.0,Karma,3,6.333333333333333
4244049068,True,False,Poppy,7,13.0,Lee Sin,11,6.5,Karma,6,12.0,Pyke,6,6.666666666666667,Kai'Sa,13,5.75,Riven,2,0.2222222222222222,Nocturne,4,0.5454545454545454,Yone,4,1.25,Zeri,2,0.42857142857142855,Brand,2,0.5
4244046178,True,False,Gnar,8,3.75,Diana,12,18.0,Orianna,5,7.5,Karma,4,12.0,Lucian,10,7.666666666666667,Akali,5,0.7142857142857143,Hecarim,2,0.6,Vladimir,3,1.6666666666666667,Yasuo,0,0.07692307692307693,Alistar,1,0.25
4242970832,True,False,Fiora,10,10.0,Vi,7,1.7142857142857142,Pantheon,5,2.0,Karma,2,2.5,Ziggs,0,1.5,Gnar,1,0.42857142857142855,Kha'Zix,5,4.666666666666667,Sylas,7,2.0,Ezreal,5,1.25,Bard,1,3.5
4242316686,False,True,Tryndamere,3,1.1666666666666667,Viego,7,2.4,Malzahar,0,0.1111111111111111,Karma,2,1.1111111111111112,Zeri,3,0.6,Sett,4,2.75,Hecarim,5,6.333333333333333,Akali,11,4.75,Lucian,11,7.0,Lulu,8,21.0
4242312056,True,False,Sett,1,2.0,Lillia,7,16.0,Sylas,5,2.3333333333333335,Leona,2,4.666666666666667,Vayne,15,10.5,Riven,6,1.3333333333333333,Hecarim,3,1.2857142857142858,LeBlanc,3,2.3333333333333335,Jinx,3,0.6666666666666666,Nautilus,1,0.875
4241514560,False,True,Camille,4,1.5,Hecarim,6,3.0,Katarina,6,1.3333333333333333,Alistar,1,1.125,Ezreal,2,0.5,Pantheon,13,2.8,Elise,5,1.8333333333333333,Vex,4,5.0,Zeri,8,4.0,Karma,1,7.0
4241479573,True,False,Volibear,6,11.0,Kha'Zix,11,5.0,Veigar,5,8.0,Pyke,8,9.0,Kai'Sa,6,7.0,Irelia,0,0.0,Ekko,4,0.5555555555555556,Galio,2,0.5,Jinx,4,0.5555555555555556,Lulu,1,1.1666666666666667
4256431048,True,False,Garen,10,12.0,Shaco,7,12.0,Vladimir,5,3.2,Pyke,4,9.0,Kai'Sa,5,11.0,Tryndamere,0,0.6666666666666666,Kayn,5,1.1666666666666667,Twisted Fate,1,0.16666666666666666,Jinx,1,0.6666666666666666,Shen,3,0.4444444444444444
4256111822,True,False,Sett,10,18.0,Kayn,11,5.0,Gragas,6,4.5,Bard,5,3.3333333333333335,Zeri,0,0.8571428571428571,Volibear,1,0.375,Hecarim,3,1.5,Talon,8,1.1111111111111112,Miss Fortune,8,1.7142857142857142,Renata Glasc,2,6.0
4256058782,True,False,Ornn,1,2.75,Karthus,6,2.8,Jarvan IV,7,2.6666666666666665,Xerath,3,4.0,Zeri,12,4.25,Urgot,6,1.8,Viego,1,1.2,Kassadin,7,1.8333333333333333,Darius,4,0.7142857142857143,Sona,2,2.0
4255288058,True,False,Volibear,4,1.5714285714285714,Graves,11,4.166666666666667,Veigar,11,4.0,Karma,4,5.2,Jinx,12,5.0,Tryndamere,8,1.375,Ekko,7,2.1666666666666665,Vex,7,1.875,Twitch,7,1.5,Lulu,0,1.0909090909090908
4253627568,True,False,Nasus,11,18.0,Kayn,9,4.0,LeBlanc,6,16.0,Janna,1,9.0,Tristana,5,3.5,Vladimir,1,0.3333333333333333,Ivern,2,1.5,Sivir,0,0.2857142857142857,Jinx,7,1.8,Nautilus,2,1.2857142857142858
4253398578,False,True,Warwick,10,2.5,Viego,5,2.857142857142857,Karma,16,3.75,Alistar,1,2.4,Twitch,7,2.2,Irelia,8,1.6666666666666667,Morgana,4,4.285714285714286,Akshan,18,4.166666666666667,Ziggs,10,2.3333333333333335,Blitzcrank,1,2.125
4252812581,True,False,Sett,3,2.25,Rengar,9,3.8,Zilean,11,7.666666666666667,Neeko,8,5.75,Ashe,6,10.5,Volibear,4,1.5,Hecarim,2,1.0,Kai'Sa,2,1.0,Samira,7,0.9090909090909091,Nami,3,1.6666666666666667
4251839277,True,False,Garen,5,2.6,Rengar,6,4.5,Ahri,14,4.2,Swain,10,3.4,Samira,10,2.625,Fiora,12,1.7777777777777777,Hecarim,8,2.7142857142857144,Annie,4,2.2857142857142856,Jayce,7,1.3846153846153846,Lulu,1,2.3333333333333335
4250584165,True,False,Garen,5,5.0,Trundle,10,7.666666666666667,Syndra,4,1.5714285714285714,Janna,5,5.4,Jinx,10,2.5714285714285716,Volibear,1,1.0,Nocturne,5,1.2857142857142858,Azir,8,3.75,Kai'Sa,8,2.6,Anivia,2,1.0833333333333333
4250558655,True,False,Jax,3,3.5,Graves,6,4.666666666666667,Viktor,2,10.0,Renata Glasc,2,6.0,Vayne,5,2.75,Dr. Mundo,2,0.3333333333333333,Vi,2,0.6666666666666666,Yorick,0,2.0,Tristana,2,2.3333333333333335,Brand,5,3.3333333333333335
4249845032,False,True,Teemo,3,1.3636363636363635,Kha'Zix,6,2.111111111111111,Veigar,18,4.666666666666667,Thresh,4,2.0,Zeri,9,2.7,Garen,11,2.5,Kindred,5,3.125,Vladimir,9,2.2,Ashe,13,3.875,Pyke,11,3.25
4248894928,True,False,Warwick,8,4.333333333333333,Xin Zhao,6,8.5,Ahri,6,3.75,Taric,1,9.5,Lucian,6,3.75,Renekton,2,0.5,Lee Sin,4,2.0,Vladimir,3,2.0,Jhin,5,1.5,Lulu,1,1.8333333333333333
4248891260,False,True,Gnar,4,4.0,Karma,0,0.0,Akali,4,3.5,,,,Jinx,0,0.0,Aatrox,2,1.5,Volibear,3,7.0,Syndra,1,1.6,Draven,8,8.0,Leona,1,8.0
4248768634,True,False,Aatrox,8,2.4,Hecarim,8,4.5,Sylas,13,4.25,Pyke,1,1.5,Draven,10,5.666666666666667,Garen,4,0.6666666666666666,Kha'Zix,3,1.0,Akali,9,1.25,Ashe,3,1.4285714285714286,Zilean,1,1.2857142857142858
4248699976,True,False,Dr. Mundo,8,14.0,Lee Sin,11,3.25,Veigar,9,1.3,Sona,3,8.0,Ashe,7,7.0,Rumble,6,2.8,Nocturne,7,1.7142857142857142,Zoe,2,2.1666666666666665,Kai'Sa,8,1.0909090909090908,Senna,4,1.8888888888888888
4248557897,True,False,Warwick,0,1.2857142857142858,Diana,14,8.0,Yone,6,1.0,Morgana,8,24.0,Jhin,5,4.0,Urgot,7,3.0,Evelynn,7,1.4444444444444444,Malzahar,4,1.8333333333333333,Caitlyn,2,0.875,Leona,1,2.0
4248526237,True,False,Jayce,5,3.3333333333333335,Qiyana,9,2.0,Diana,4,1.8,Lulu,0,0.8333333333333334,Kai'Sa,2,2.0,Aatrox,3,1.25,Sejuani,4,5.0,Ekko,6,1.1428571428571428,Lucian,8,6.5,Nami,2,4.25
4247947554,False,True,Aatrox,5,1.0,Nocturne,2,1.25,Katarina,10,1.8571428571428572,Pyke,1,0.6666666666666666,Tristana,4,1.7142857142857142,Garen,7,4.0,Rek'Sai,10,4.0,LeBlanc,14,7.333333333333333,Twitch,8,5.0,Soraka,0,3.0
4247970627,False,True,Darius,8,2.8333333333333335,Zed,4,1.6,Ekko,17,3.3333333333333335,Alistar,1,1.25,Kalista,10,1.0,Kayle,11,2.25,Bard,5,2.6,Zoe,13,2.3333333333333335,Xayah,18,7.5,,,
4247879185,False,True,Jax,2,0.5,Viego,6,1.5,Aurelion Sol,6,3.0,Karma,2,2.0,Zeri,10,1.9,Garen,4,3.3333333333333335,Lee Sin,8,8.0,Ahri,7,5.0,Samira,21,4.375,Nautilus,1,3.111111111111111
4247874015,True,False,Dr. Mundo,5,3.0,Master Yi,13,1.5,Vladimir,7,1.5454545454545454,Zyra,2,3.0,Kog'Maw,13,2.375,Gangplank,6,1.2727272727272727,Hecarim,5,1.0,Anivia,13,3.5,Ezreal,8,2.6666666666666665,Karma,7,6.5
4247737424,False,True,Aatrox,3,0.7777777777777778,Lee Sin,6,1.75,Zilean,7,5.0,Maokai,1,0.8181818181818182,Ziggs,5,2.8,Volibear,14,4.75,Ekko,10,4.2,Fizz,7,3.0,Ezreal,2,4.25,Alistar,3,4.75
4247323647,True,False,Sion,3,1.625,Rumble,6,1.8333333333333333,Viktor,7,3.6,Soraka,2,4.75,Ezreal,12,10.5,Renekton,9,1.8571428571428572,Sejuani,4,3.0,Karthus,6,1.7142857142857142,Vayne,4,1.5,Blitzcrank,2,1.4285714285714286
4247232882,True,False,Yone,4,4.0,Shaco,5,13.0,Vladimir,11,3.3333333333333335,Pyke,6,8.5,Lucian,8,6.0,Shen,0,1.3333333333333333,Viego,4,0.875,Corki,6,1.25,Kai'Sa,2,0.7142857142857143,Lulu,1,0.625
4247166418,False,True,Mordekaiser,2,0.375,Hecarim,14,3.6,Ahri,7,1.5714285714285714,Yuumi,1,4.75,Ezreal,4,2.4285714285714284,Shen,0,2.5,Graves,8,3.5,Vladimir,4,1.8333333333333333,Kai'Sa,13,3.8,Zyra,6,1.5555555555555556
4244252950,False,True,Shen,1,1.0,Ivern,1,1.2,Ekko,6,4.0,Lulu,1,1.2,Sivir,4,1.0,Ornn,4,9.0,Jarvan IV,4,8.5,LeBlanc,4,2.5,Jinx,8,6.0,Braum,2,2.2
4244057870,False,True,Kha'Zix,6,1.0,Graves,3,0.5714285714285714,Lux,0,0.6,Zyra,1,1.2857142857142858,Samira,4,1.4,Shen,1,7.0,Ekko,6,3.6666666666666665,Qiyana,11,12.0,Caitlyn,5,3.0,Pyke,7,3.5
4244023681,False,True,Shen,4,1.2,Kayn,10,3.4,Akali,9,6.333333333333333,Janna,0,2.142857142857143,Jinx,4,1.8333333333333333,Urgot,6,3.75,Diana,6,2.25,Vladimir,8,2.3333333333333335,Jhin,8,4.25,Lux,3,3.6
4243976865,False,True,Yasuo,1,0.2222222222222222,Taric,1,1.7142857142857142,Kassadin,11,4.666666666666667,Soraka,1,1.0,Xayah,3,0.75,Akshan,14,19.0,Kha'Zix,10,10.5,Ahri,4,2.125,Jhin,5,6.0,Nami,1,5.25
4242955442,True,False,Fiora,4,1.6,Kayn,3,2.3333333333333335,Viktor,4,3.3333333333333335,Blitzcrank,0,2.8,Tristana,15,6.0,Shen,4,6.5,Kha'Zix,8,3.75,Ekko,3,1.4285714285714286,Lucian,7,1.3333333333333333,Nami,0,3.0
4242875636,True,False,Aatrox,4,2.25,Nunu & Willump,1,1.7142857142857142,Viktor,6,2.2,Nautilus,1,3.8,Tristana,22,8.666666666666666,Sion,4,4.0,Kayn,7,1.625,Zoe,4,4.0,Jhin,4,2.0,Vel'Koz,5,1.3636363636363635
4242300683,True,False,Shen,1,2.0,Graves,4,6.0,Veigar,4,4.0,Zilean,0,3.0,Ezreal,2,3.0,Ornn,0,0.0,Kindred,0,0.3333333333333333,Zed,0,0.0,Vayne,0,0.5,Xerath,1,0.3333333333333333
4241275392,False,True,Dr. Mundo,2,1.5,Graves,2,0.7142857142857143,Malzahar,1,1.25,Lulu,0,2.3333333333333335,Jinx,6,1.1666666666666667,Gangplank,4,10.0,Nunu & Willump,2,4.0,Veigar,8,3.6666666666666665,Aphelios,7,6.0,Seraphine,1,15.0
4241292770,False,True,Aatrox,0,0.0,Xin Zhao,0,0.25,Sylas,1,0.16666666666666666,Zilean,0,0.3333333333333333,Jinx,2,1.0,Gnar,4,6.0,Ekko,3,5.0,Rumble,6,7.0,Aphelios,6,10.0,Lulu,2,10.0
4241260041,False,True,Gragas,3,2.5714285714285716,Diana,17,2.8,Irelia,10,2.1666666666666665,Leona,2,3.3,Tristana,12,3.857142857142857,Dr. Mundo,9,5.0,Lee Sin,7,3.7777777777777777,Kled,8,3.1,Vayne,10,3.111111111111111,Brand,12,2.727272727272727
4240534463,True,False,Darius,8,10.0,Graves,4,11.0,Irelia,5,2.0,Alistar,2,16.0,Miss Fortune,8,3.6666666666666665,Garen,2,0.3333333333333333,Warwick,2,0.375,Veigar,6,1.4,Samira,1,0.3333333333333333,Lulu,0,2.0
4240419390,True,False,Renekton,10,4.666666666666667,Shaco,9,15.0,Qiyana,7,2.1666666666666665,Xerath,2,8.5,Vayne,6,16.0,Garen,3,0.5714285714285714,Gwen,6,2.3333333333333335,Irelia,3,0.6666666666666666,Aphelios,0,0.14285714285714285,Seraphine,1,0.875
4240199307,True,False,Camille,5,1.875,Kha'Zix,4,1.8,Fizz,11,4.0,Thresh,1,1.5,Caitlyn,9,2.8333333333333335,Shen,8,3.0,Master Yi,9,1.375,Ahri,6,2.5714285714285716,Xayah,5,1.6,Zilean,2,2.5
4240156931,False,True,Wukong,1,0.75,Diana,4,1.4,Singed,1,0.625,Sona,1,2.0,Lucian,2,0.625,Aatrox,6,6.0,Master Yi,14,16.0,Karma,2,4.0,Zilean,2,2.6666666666666665,Nautilus,3,6.5
4238621556,False,True,Volibear,9,1.4285714285714286,Graves,5,0.38461538461538464,Ekko,3,1.5,Veigar,1,0.5,Tristana,3,0.7777777777777778,Urgot,3,1.4285714285714286,Viego,28,12.0,Anivia,2,7.0,Jhin,8,6.0,Karma,4,4.285714285714286
4236744984,False,True,Gangplank,5,1.6,Lillia,0,0.7142857142857143,Tryndamere,1,0.5,Soraka,1,1.6,Twitch,5,1.1666666666666667,Caitlyn,4,2.75,Warwick,9,12.0,Ekko,11,17.0,Ziggs,5,6.0,Nami,0,1.6
4236399310,False,True,Tryndamere,2,0.42857142857142855,Rengar,5,1.0,Ahri,4,1.2,Nautilus,1,2.0,Lucian,11,3.2,Mordekaiser,5,5.0,Poppy,8,7.333333333333333,Sylas,11,3.8,Draven,9,3.4,Nami,2,2.375
4236355091,False,True,Gnar,7,1.5714285714285714,Lillia,7,2.7142857142857144,Gangplank,6,1.75,Rell,2,2.125,Vayne,9,2.2857142857142856,Garen,7,3.0,Rengar,10,2.4285714285714284,Heimerdinger,4,2.8,Tristana,11,2.2857142857142856,Amumu,5,3.4285714285714284
4235815625,False,True,Irelia,5,1.5,Ekko,9,1.2,Galio,5,2.6666666666666665,Sona,1,1.3333333333333333,Varus,2,1.5714285714285714,Garen,4,2.25,Shaco,14,7.5,Vex,10,3.625,Jinx,8,11.0,Swain,4,4.25
4235632713,False,True,Camille,2,0.5714285714285714,Lillia,5,2.1666666666666665,Yasuo,3,1.75,Neeko,2,1.25,Jinx,14,2.7142857142857144,Shen,6,9.5,Viego,9,3.2,Karma,2,3.25,Varus,11,4.166666666666667,Senna,8,2.888888888888889
4234725774,False,True,Garen,5,1.2,Diana,3,1.4,Ahri,1,1.0,Zyra,2,0.7142857142857143,Tristana,1,0.125,Yone,5,2.2,Kha'Zix,7,3.0,Zeri,8,11.0,Twitch,7,5.666666666666667,Yuumi,3,21.0
4234586540,False,True,Quinn,2,1.6666666666666667,Volibear,5,2.4285714285714284,Vladimir,11,5.666666666666667,Leona,5,2.4285714285714284,Swain,8,6.333333333333333,Garen,4,2.75,Rek'Sai,3,1.5,Ahri,2,2.2857142857142856,Jinx,12,4.0,Renata Glasc,5,4.0
4234563754,True,False,Shen,5,4.0,Kayn,19,6.25,Fizz,9,2.2857142857142856,Senna,8,2.1818181818181817,Jinx,7,2.5555555555555554,Mordekaiser,2,0.42857142857142855,Nocturne,4,3.2,Taliyah,14,1.6923076923076923,Twitch,11,1.3125,Thresh,3,2.4285714285714284
4234502545,False,True,Fiora,1,0.5,Graves,1,0.2727272727272727,Lux,1,1.3333333333333333,Leona,2,0.8333333333333334,Tristana,2,0.3333333333333333,Garen,5,5.0,Kindred,16,20.0,Zoe,3,2.6666666666666665,Jhin,7,17.0,Lulu,1,6.5
4256490679,False,True,Fiora,5,1.6666666666666667,Kayn,4,1.7777777777777777,Sylas,12,1.25,Nami,5,1.4545454545454546,Jinx,5,2.2857142857142856,Gangplank,6,3.2,Diana,11,4.75,Kassadin,9,1.8888888888888888,Twitch,17,3.4285714285714284,Zilean,2,3.5
4256454015,True,False,Akali,7,5.5,Hecarim,9,4.6,Yasuo,12,3.1666666666666665,Sona,1,2.6666666666666665,Veigar,7,2.6666666666666665,Yone,3,2.2,Zac,3,2.5,Pyke,13,1.8,Xayah,3,1.1666666666666667,Rakan,3,1.6666666666666667
4256327387,True,False,Riven,13,2.7142857142857144,Kayn,17,4.571428571428571,Neeko,8,2.4,Xerath,8,4.333333333333333,Jhin,7,2.7777777777777777,Garen,0,0.5833333333333334,Zac,20,3.7142857142857144,Diana,8,1.3333333333333333,Twitch,4,0.6428571428571429,Yuumi,7,2.875
